date,symbol,entry_type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason
2024-03-06,BEL,Short,09:30:00,09:30:00,210.75,211.28,-0.53,Stop Loss
2024-03-07,BEL,Long,09:20:00,09:20:00,213.6,213.07,-0.53,Stop Loss
2024-03-11,BEL,Short,09:20:00,09:20:00,214.9,215.44,-0.54,Stop Loss
2024-03-12,BEL,Short,09:25:00,09:25:00,208.6,209.12,-0.52,Stop Loss
2024-03-13,BEL,Short,09:25:00,09:25:00,203.1,202.08,1.02,Target
2024-03-14,BEL,Long,09:20:00,09:20:00,190.8,191.75,0.95,Target
2024-03-15,BEL,Short,09:25:00,09:25:00,193.3,193.78,-0.48,Stop Loss
2024-03-18,BEL,Short,09:30:00,09:30:00,188.9,189.37,-0.47,Stop Loss
2024-03-19,BEL,Long,09:45:00,09:45:00,190.25,191.2,0.95,Target
2024-03-19,BEL,Short,10:05:00,10:15:00,187.9,186.96,0.94,Target
2024-03-20,BEL,Short,09:20:00,09:20:00,186.3,186.77,-0.47,Stop Loss
2024-03-20,BEL,Long,13:20:00,13:25:00,187.85,187.38,-0.47,Stop Loss
2024-03-21,BEL,Long,09:30:00,09:30:00,191.7,192.66,0.96,Target
2024-03-22,BEL,Short,09:25:00,09:25:00,194.0,194.48,-0.48,Stop Loss
2024-03-22,BEL,Long,13:05:00,13:10:00,196.5,197.48,0.98,Target
2024-03-26,BEL,Long,09:25:00,09:30:00,198.75,198.25,-0.5,Stop Loss
2024-03-27,BEL,Long,09:20:00,09:20:00,202.4,201.89,-0.51,Stop Loss
2024-03-27,BEL,Short,15:10:00,15:10:00,199.65,200.15,-0.5,Stop Loss
2024-03-28,BEL,Short,09:20:00,09:20:00,199.7,200.2,-0.5,Stop Loss
2024-03-28,BEL,Long,11:10:00,11:10:00,201.4,200.9,-0.5,Stop Loss
2024-04-01,BEL,Long,09:20:00,09:20:00,206.15,205.63,-0.52,Stop Loss
2024-01-01,BHARATFORG,Long,09:20:00,09:20:00,1244.55,1241.44,-3.11,Stop Loss
2024-01-02,BHARATFORG,Long,09:25:00,09:25:00,1258.0,1254.86,-3.14,Stop Loss
2024-01-02,BHARATFORG,Short,09:55:00,09:55:00,1250.1,1253.23,-3.13,Stop Loss
2024-01-03,BHARATFORG,Short,09:20:00,09:20:00,1231.0,1234.08,-3.08,Stop Loss
2024-01-03,BHARATFORG,Long,11:50:00,11:50:00,1242.95,1239.84,-3.11,Stop Loss
2024-01-04,BHARATFORG,Short,09:55:00,09:55:00,1223.8,1226.86,-3.06,Stop Loss
2024-01-04,BHARATFORG,Long,10:35:00,10:40:00,1237.5,1243.69,6.19,Target
2024-01-05,BHARATFORG,Short,10:50:00,10:55:00,1253.9,1257.03,-3.13,Stop Loss
2024-01-05,BHARATFORG,Long,12:25:00,12:30:00,1269.0,1265.83,-3.17,Stop Loss
2024-01-08,BHARATFORG,Long,09:20:00,09:20:00,1274.45,1271.26,-3.19,Stop Loss
2024-01-08,BHARATFORG,Short,14:35:00,14:50:00,1251.1,1254.23,-3.13,Stop Loss
2024-01-09,BHARATFORG,Long,09:50:00,10:05:00,1282.0,1288.41,6.41,Target
2024-01-10,BHARATFORG,Short,09:20:00,09:20:00,1268.2,1261.86,6.34,Target
2024-01-10,BHARATFORG,Long,14:35:00,15:00:00,1279.55,1285.95,6.4,Target
2024-01-11,BHARATFORG,Long,09:20:00,09:55:00,1294.5,1291.26,-3.24,Stop Loss
2024-01-11,BHARATFORG,Short,14:10:00,14:10:00,1282.05,1285.26,-3.21,Stop Loss
2024-01-12,BHARATFORG,Short,09:30:00,09:40:00,1253.5,1256.63,-3.13,Stop Loss
2024-01-15,BHARATFORG,Long,12:20:00,12:20:00,1262.65,1259.49,-3.16,Stop Loss
2024-01-16,BHARATFORG,Long,09:20:00,09:30:00,1257.4,1254.26,-3.14,Stop Loss
2024-01-16,BHARATFORG,Short,09:30:00,09:30:00,1251.65,1254.78,-3.13,Stop Loss
2024-01-17,BHARATFORG,Long,09:20:00,09:20:00,1229.65,1226.58,-3.07,Stop Loss
2024-01-17,BHARATFORG,Short,14:00:00,14:00:00,1213.5,1216.53,-3.03,Stop Loss
2024-01-18,BHARATFORG,Long,09:20:00,09:25:00,1212.95,1209.92,-3.03,Stop Loss
2024-01-18,BHARATFORG,Short,09:35:00,09:35:00,1200.0,1203.0,-3.0,Stop Loss
2024-01-19,BHARATFORG,Long,09:20:00,09:20:00,1228.95,1225.88,-3.07,Stop Loss
2024-01-19,BHARATFORG,Short,09:30:00,09:40:00,1224.0,1227.06,-3.06,Stop Loss
2024-01-20,BHARATFORG,Short,09:45:00,09:45:00,1235.15,1238.24,-3.09,Stop Loss
2024-01-23,BHARATFORG,Short,10:00:00,10:00:00,1223.0,1226.06,-3.06,Stop Loss
2024-01-24,BHARATFORG,Short,09:20:00,09:20:00,1180.4,1183.35,-2.95,Stop Loss
2024-01-24,BHARATFORG,Long,09:30:00,09:30:00,1195.55,1201.53,5.98,Target
2024-01-25,BHARATFORG,Short,09:20:00,09:20:00,1217.05,1210.96,6.09,Target
2024-01-29,BHARATFORG,Short,09:20:00,09:20:00,1201.1,1204.1,-3.0,Stop Loss
2024-01-29,BHARATFORG,Long,11:25:00,11:25:00,1219.1,1225.2,6.1,Target
2024-01-30,BHARATFORG,Short,09:20:00,09:20:00,1246.05,1249.17,-3.12,Stop Loss
2024-01-31,BHARATFORG,Long,09:20:00,09:20:00,1219.75,1216.7,-3.05,Stop Loss
2024-02-01,BHARATFORG,Long,09:25:00,09:30:00,1242.55,1239.44,-3.11,Stop Loss
2024-02-01,BHARATFORG,Short,11:25:00,11:55:00,1233.1,1226.93,6.17,Target
2024-02-02,BHARATFORG,Long,09:25:00,09:25:00,1237.9,1234.81,-3.09,Stop Loss
2024-02-02,BHARATFORG,Short,12:35:00,12:35:00,1231.3,1234.38,-3.08,Stop Loss
2024-02-05,BHARATFORG,Long,09:20:00,09:20:00,1248.25,1245.13,-3.12,Stop Loss
2024-02-06,BHARATFORG,Long,09:25:00,09:25:00,1288.85,1285.63,-3.22,Stop Loss
2024-02-06,BHARATFORG,Short,11:45:00,11:45:00,1276.65,1279.84,-3.19,Stop Loss
2024-02-07,BHARATFORG,Short,09:20:00,09:20:00,1286.65,1289.87,-3.22,Stop Loss
2024-02-08,BHARATFORG,Short,09:20:00,09:20:00,1280.4,1283.6,-3.2,Stop Loss
2024-02-08,BHARATFORG,Long,12:40:00,12:40:00,1287.8,1284.58,-3.22,Stop Loss
2024-02-09,BHARATFORG,Long,09:20:00,09:20:00,1315.0,1311.71,-3.29,Stop Loss
2024-02-09,BHARATFORG,Short,09:45:00,09:45:00,1285.0,1288.21,-3.21,Stop Loss
2024-02-12,BHARATFORG,Short,09:55:00,09:55:00,1306.55,1309.82,-3.27,Stop Loss
2024-02-13,BHARATFORG,Short,09:25:00,09:25:00,1075.65,1078.34,-2.69,Stop Loss
2024-02-14,BHARATFORG,Long,09:25:00,09:25:00,1088.6,1085.88,-2.72,Stop Loss
2024-02-15,BHARATFORG,Short,09:30:00,09:30:00,1104.6,1107.36,-2.76,Stop Loss
2024-02-16,BHARATFORG,Short,09:20:00,09:30:00,1115.0,1109.42,5.58,Target
2024-02-16,BHARATFORG,Long,10:30:00,11:05:00,1121.85,1127.46,5.61,Target
2024-02-19,BHARATFORG,Short,09:20:00,09:25:00,1133.25,1127.58,5.67,Target
2024-02-20,BHARATFORG,Short,09:20:00,09:20:00,1118.7,1113.11,5.59,Target
2024-02-21,BHARATFORG,Short,09:20:00,09:20:00,1122.6,1125.41,-2.81,Stop Loss
2024-02-21,BHARATFORG,Long,09:35:00,09:35:00,1127.7,1124.88,-2.82,Stop Loss
2024-02-22,BHARATFORG,Long,09:20:00,09:20:00,1131.8,1128.97,-2.83,Stop Loss
2024-02-22,BHARATFORG,Short,09:25:00,09:25:00,1116.2,1118.99,-2.79,Stop Loss
2024-02-23,BHARATFORG,Long,09:20:00,09:20:00,1138.7,1135.85,-2.85,Stop Loss
2024-02-23,BHARATFORG,Short,09:25:00,09:25:00,1131.0,1133.83,-2.83,Stop Loss
2024-02-26,BHARATFORG,Long,09:25:00,09:45:00,1136.0,1133.16,-2.84,Stop Loss
2024-02-26,BHARATFORG,Short,09:45:00,09:45:00,1128.05,1130.87,-2.82,Stop Loss
2024-02-27,BHARATFORG,Long,09:20:00,09:20:00,1178.45,1175.5,-2.95,Stop Loss
2024-02-27,BHARATFORG,Short,12:05:00,12:05:00,1171.8,1174.73,-2.93,Stop Loss
2024-02-28,BHARATFORG,Short,09:20:00,09:25:00,1175.0,1169.12,5.88,Target
2024-02-29,BHARATFORG,Short,09:20:00,09:20:00,1136.65,1139.49,-2.84,Stop Loss
2024-02-29,BHARATFORG,Long,09:25:00,09:30:00,1146.85,1152.58,5.73,Target
2024-03-01,BHARATFORG,Long,09:20:00,09:20:00,1169.85,1166.93,-2.92,Stop Loss
2024-03-02,BHARATFORG,Short,09:20:00,09:20:00,1181.85,1175.94,5.91,Target
2024-03-02,BHARATFORG,Long,11:30:00,11:30:00,1190.0,1187.03,-2.97,Stop Loss
2024-03-04,BHARATFORG,Short,09:20:00,09:20:00,1178.75,1181.7,-2.95,Stop Loss
2024-03-04,BHARATFORG,Long,14:25:00,14:25:00,1186.75,1183.78,-2.97,Stop Loss
2024-03-05,BHARATFORG,Long,09:20:00,09:20:00,1192.3,1189.32,-2.98,Stop Loss
2024-03-06,BHARATFORG,Short,09:20:00,09:20:00,1178.5,1181.45,-2.95,Stop Loss
2024-03-07,BHARATFORG,Short,09:50:00,10:05:00,1176.85,1179.79,-2.94,Stop Loss
2024-03-11,BHARATFORG,Short,09:20:00,09:30:00,1168.25,1162.41,5.84,Target
2024-03-12,BHARATFORG,Short,09:30:00,09:35:00,1156.3,1159.19,-2.89,Stop Loss
2024-03-13,BHARATFORG,Short,09:45:00,09:45:00,1151.1,1153.98,-2.88,Stop Loss
2024-03-14,BHARATFORG,Long,09:20:00,09:20:00,1117.7,1123.29,5.59,Target
2024-03-14,BHARATFORG,Short,12:45:00,12:50:00,1104.55,1099.03,5.52,Target
2024-03-15,BHARATFORG,Short,09:35:00,09:35:00,1107.65,1102.11,5.54,Target
2024-03-15,BHARATFORG,Long,13:35:00,13:55:00,1125.0,1130.62,5.62,Target
2024-03-18,BHARATFORG,Short,09:30:00,09:30:00,1111.65,1114.43,-2.78,Stop Loss
2024-03-19,BHARATFORG,Short,09:55:00,09:55:00,1109.35,1112.12,-2.77,Stop Loss
2024-03-20,BHARATFORG,Short,09:25:00,09:25:00,1110.0,1112.77,-2.77,Stop Loss
2024-03-21,BHARATFORG,Long,09:50:00,09:50:00,1115.2,1120.78,5.58,Target
2024-03-21,BHARATFORG,Short,11:50:00,13:00:00,1097.8,1100.54,-2.74,Stop Loss
2024-03-22,BHARATFORG,Long,09:20:00,09:20:00,1110.8,1108.02,-2.78,Stop Loss
2024-03-22,BHARATFORG,Short,09:35:00,09:35:00,1102.0,1104.75,-2.75,Stop Loss
2024-03-26,BHARATFORG,Long,09:20:00,09:20:00,1132.2,1137.86,5.66,Target
2024-03-26,BHARATFORG,Short,11:10:00,11:20:00,1128.1,1130.92,-2.82,Stop Loss
2024-03-27,BHARATFORG,Long,10:10:00,10:35:00,1136.3,1141.98,5.68,Target
2024-03-27,BHARATFORG,Short,13:25:00,13:25:00,1125.7,1128.51,-2.81,Stop Loss
2024-03-28,BHARATFORG,Long,11:40:00,11:45:00,1118.0,1115.21,-2.79,Stop Loss
2024-04-01,BHARATFORG,Long,10:10:00,10:10:00,1138.5,1135.65,-2.85,Stop Loss
2024-01-01,BHEL,Long,09:20:00,09:20:00,202.9,203.91,1.01,Target
2024-01-02,BHEL,Short,09:20:00,09:20:00,201.0,201.5,-0.5,Stop Loss
2024-01-02,BHEL,Long,11:25:00,11:25:00,203.35,204.37,1.02,Target
2024-01-03,BHEL,Short,09:20:00,09:20:00,198.2,197.21,0.99,Target
2024-01-04,BHEL,Short,09:20:00,09:20:00,195.45,194.47,0.98,Target
2024-01-05,BHEL,Short,09:25:00,09:25:00,195.6,196.09,-0.49,Stop Loss
2024-01-05,BHEL,Long,09:30:00,09:30:00,196.6,196.11,-0.49,Stop Loss
2024-01-08,BHEL,Short,09:25:00,09:25:00,195.25,195.74,-0.49,Stop Loss
2024-01-08,BHEL,Long,09:55:00,09:55:00,196.6,197.58,0.98,Target
2024-01-09,BHEL,Short,09:45:00,09:45:00,196.25,196.74,-0.49,Stop Loss
2024-01-09,BHEL,Long,11:55:00,11:55:00,198.2,197.7,-0.5,Stop Loss
2024-01-10,BHEL,Short,09:20:00,09:20:00,194.95,195.44,-0.49,Stop Loss
2024-01-10,BHEL,Long,10:15:00,10:15:00,196.4,195.91,-0.49,Stop Loss
2024-01-11,BHEL,Short,09:20:00,09:20:00,200.6,201.1,-0.5,Stop Loss
2024-01-12,BHEL,Short,09:30:00,09:30:00,197.55,198.04,-0.49,Stop Loss
2024-01-12,BHEL,Long,10:15:00,10:15:00,198.95,198.45,-0.5,Stop Loss
2024-01-15,BHEL,Short,09:20:00,09:20:00,201.5,200.49,1.01,Target
2024-01-16,BHEL,Long,09:20:00,09:20:00,202.3,203.31,1.01,Target
2024-01-16,BHEL,Short,13:00:00,13:00:00,200.75,201.25,-0.5,Stop Loss
2024-01-17,BHEL,Long,09:20:00,09:20:00,205.65,206.68,1.03,Target
2024-01-18,BHEL,Short,09:20:00,09:20:00,207.7,208.22,-0.52,Stop Loss
2024-01-18,BHEL,Long,14:45:00,14:45:00,211.0,210.47,-0.53,Stop Loss
2024-01-19,BHEL,Short,09:20:00,09:20:00,212.8,213.33,-0.53,Stop Loss
2024-01-19,BHEL,Long,09:25:00,09:25:00,215.5,216.58,1.08,Target
2024-01-20,BHEL,Long,09:20:00,09:20:00,225.45,224.89,-0.56,Stop Loss
2024-01-20,BHEL,Short,09:25:00,09:25:00,224.1,224.66,-0.56,Stop Loss
2024-01-23,BHEL,Short,09:20:00,09:20:00,219.1,218.0,1.1,Target
2024-01-24,BHEL,Long,09:20:00,09:20:00,204.8,205.82,1.02,Target
2024-01-25,BHEL,Long,09:40:00,09:40:00,213.8,213.27,-0.53,Stop Loss
2024-01-29,BHEL,Short,09:20:00,09:20:00,220.6,221.15,-0.55,Stop Loss
2024-01-29,BHEL,Long,09:30:00,09:30:00,222.2,221.64,-0.56,Stop Loss
2024-01-30,BHEL,Long,09:20:00,09:20:00,226.4,227.53,1.13,Target
2024-01-31,BHEL,Long,09:25:00,09:25:00,230.1,229.52,-0.58,Stop Loss
2024-01-31,BHEL,Short,10:50:00,10:50:00,228.0,228.57,-0.57,Stop Loss
2024-02-01,BHEL,Long,09:20:00,09:20:00,231.7,231.12,-0.58,Stop Loss
2024-02-01,BHEL,Short,09:20:00,09:20:00,229.6,230.17,-0.57,Stop Loss
2024-02-02,BHEL,Long,09:20:00,09:20:00,231.1,230.52,-0.58,Stop Loss
2024-02-05,BHEL,Long,09:20:00,09:20:00,234.5,233.91,-0.59,Stop Loss
2024-02-06,BHEL,Short,09:20:00,09:20:00,232.0,230.84,1.16,Target
2024-02-07,BHEL,Long,09:20:00,09:20:00,234.1,235.27,1.17,Target
2024-02-07,BHEL,Short,11:05:00,11:10:00,232.25,232.83,-0.58,Stop Loss
2024-02-08,BHEL,Long,09:20:00,09:20:00,233.2,232.62,-0.58,Stop Loss
2024-02-08,BHEL,Short,10:40:00,10:40:00,231.85,232.43,-0.58,Stop Loss
2024-02-09,BHEL,Short,09:25:00,09:25:00,233.05,233.63,-0.58,Stop Loss
2024-02-12,BHEL,Short,09:35:00,09:35:00,225.75,226.31,-0.56,Stop Loss
2024-02-13,BHEL,Short,09:20:00,09:20:00,210.95,211.48,-0.53,Stop Loss
2024-02-14,BHEL,Long,09:20:00,09:20:00,211.9,211.37,-0.53,Stop Loss
2024-02-15,BHEL,Long,09:25:00,09:25:00,232.75,232.17,-0.58,Stop Loss
2024-02-15,BHEL,Short,10:15:00,10:15:00,227.5,228.07,-0.57,Stop Loss
2024-02-16,BHEL,Long,09:25:00,09:25:00,228.7,228.13,-0.57,Stop Loss
2024-02-16,BHEL,Short,12:25:00,12:25:00,226.4,226.97,-0.57,Stop Loss
2024-02-19,BHEL,Long,09:20:00,09:20:00,229.2,228.63,-0.57,Stop Loss
2024-02-19,BHEL,Short,15:00:00,15:00:00,226.1,226.67,-0.57,Stop Loss
2024-02-20,BHEL,Long,09:20:00,09:20:00,227.5,226.93,-0.57,Stop Loss
2024-02-20,BHEL,Short,10:40:00,10:40:00,226.15,226.72,-0.57,Stop Loss
2024-02-21,BHEL,Short,09:20:00,09:20:00,231.05,229.89,1.16,Target
2024-02-22,BHEL,Short,09:25:00,09:25:00,223.15,222.03,1.12,Target
2024-02-22,BHEL,Long,12:35:00,12:35:00,226.65,226.08,-0.57,Stop Loss
2024-02-23,BHEL,Long,09:20:00,09:20:00,231.5,232.66,1.16,Target
2024-02-23,BHEL,Short,10:55:00,10:55:00,229.1,229.67,-0.57,Stop Loss
2024-02-26,BHEL,Long,09:20:00,09:25:00,231.25,230.67,-0.58,Stop Loss
2024-02-26,BHEL,Short,09:50:00,09:50:00,228.2,227.06,1.14,Target
2024-02-27,BHEL,Short,09:20:00,09:20:00,226.8,227.37,-0.57,Stop Loss
2024-02-28,BHEL,Long,09:20:00,09:20:00,225.2,226.33,1.13,Target
2024-02-28,BHEL,Short,11:30:00,11:35:00,223.3,223.86,-0.56,Stop Loss
2024-02-29,BHEL,Short,09:20:00,09:20:00,222.5,221.39,1.11,Target
2024-02-29,BHEL,Long,11:45:00,11:45:00,226.2,225.63,-0.57,Stop Loss
2024-03-01,BHEL,Long,09:20:00,09:20:00,233.2,234.37,1.17,Target
2024-03-02,BHEL,Short,09:20:00,09:20:00,236.35,236.94,-0.59,Stop Loss
2024-03-04,BHEL,Long,09:20:00,09:20:00,242.6,243.81,1.21,Target
2024-03-05,BHEL,Short,09:50:00,09:50:00,257.25,257.89,-0.64,Stop Loss
2024-03-06,BHEL,Short,09:20:00,09:20:00,266.55,267.22,-0.67,Stop Loss
2024-03-07,BHEL,Long,09:20:00,09:20:00,257.35,256.71,-0.64,Stop Loss
2024-03-07,BHEL,Short,09:25:00,09:25:00,255.0,255.64,-0.64,Stop Loss
2024-03-11,BHEL,Short,09:20:00,09:20:00,255.35,255.99,-0.64,Stop Loss
2024-03-11,BHEL,Long,10:05:00,10:05:00,259.1,258.45,-0.65,Stop Loss
2024-03-12,BHEL,Short,09:20:00,09:20:00,253.6,252.33,1.27,Target
2024-03-13,BHEL,Short,09:20:00,09:20:00,243.5,242.28,1.22,Target
2024-03-14,BHEL,Long,09:20:00,09:20:00,227.0,228.13,1.13,Target
2024-03-15,BHEL,Long,09:20:00,09:20:00,226.2,227.33,1.13,Target
2024-03-15,BHEL,Short,09:30:00,09:30:00,223.4,223.96,-0.56,Stop Loss
2024-03-18,BHEL,Long,09:25:00,09:25:00,218.65,219.74,1.09,Target
2024-03-19,BHEL,Long,09:25:00,09:25:00,225.2,226.33,1.13,Target
2024-03-19,BHEL,Short,10:05:00,10:05:00,222.05,222.61,-0.56,Stop Loss
2024-03-20,BHEL,Short,09:40:00,09:40:00,220.0,220.55,-0.55,Stop Loss
2024-03-20,BHEL,Long,15:05:00,15:05:00,224.25,223.69,-0.56,Stop Loss
2024-03-21,BHEL,Long,09:25:00,09:25:00,232.65,232.07,-0.58,Stop Loss
2024-03-22,BHEL,Long,13:35:00,13:35:00,239.1,238.5,-0.6,Stop Loss
2024-03-26,BHEL,Short,09:35:00,09:35:00,236.7,237.29,-0.59,Stop Loss
2024-03-26,BHEL,Long,11:00:00,11:00:00,239.95,239.35,-0.6,Stop Loss
2024-03-27,BHEL,Long,09:20:00,09:20:00,242.75,242.14,-0.61,Stop Loss
2024-03-28,BHEL,Short,09:20:00,09:20:00,248.6,247.36,1.24,Target
2024-04-01,BHEL,Long,09:20:00,09:20:00,251.45,250.82,-0.63,Stop Loss
2024-01-01,HDFCLIFE,Long,09:45:00,10:40:00,648.0,651.24,3.24,Target
2024-01-02,HDFCLIFE,Long,09:20:00,09:20:00,651.75,650.12,-1.63,Stop Loss
2024-01-02,HDFCLIFE,Short,09:55:00,09:55:00,645.55,647.16,-1.61,Stop Loss
2024-01-03,HDFCLIFE,Long,09:20:00,09:40:00,645.9,644.29,-1.61,Stop Loss
2024-01-03,HDFCLIFE,Short,12:20:00,12:40:00,642.6,639.39,3.21,Target
2024-01-04,HDFCLIFE,Long,09:25:00,13:40:00,643.05,646.27,3.22,Target
2024-01-05,HDFCLIFE,Long,09:20:00,09:35:00,651.25,654.51,3.26,Target
2024-01-05,HDFCLIFE,Short,10:30:00,14:10:00,648.0,644.76,3.24,Target
2024-01-08,HDFCLIFE,Long,09:20:00,09:20:00,648.65,651.89,3.24,Target
2024-01-08,HDFCLIFE,Short,10:50:00,11:55:00,644.95,641.73,3.22,Target
2024-01-09,HDFCLIFE,Short,09:20:00,09:35:00,646.7,643.47,3.23,Target
2024-01-10,HDFCLIFE,Long,09:20:00,09:30:00,646.0,644.38,-1.62,Stop Loss
2024-01-10,HDFCLIFE,Short,12:45:00,14:15:00,642.0,643.6,-1.6,Stop Loss
2024-01-11,HDFCLIFE,Long,09:20:00,09:20:00,653.0,651.37,-1.63,Stop Loss
2024-01-11,HDFCLIFE,Short,10:55:00,11:00:00,645.85,647.46,-1.61,Stop Loss
2024-01-12,HDFCLIFE,Long,09:20:00,09:20:00,647.25,645.63,-1.62,Stop Loss
2024-01-12,HDFCLIFE,Short,09:25:00,09:35:00,644.15,640.93,3.22,Target
2024-01-15,HDFCLIFE,Short,09:20:00,09:20:00,624.45,621.33,3.12,Target
2024-01-16,HDFCLIFE,Short,09:20:00,09:40:00,610.5,612.03,-1.53,Stop Loss
2024-01-16,HDFCLIFE,Long,09:55:00,09:55:00,615.75,614.21,-1.54,Stop Loss
2024-01-18,HDFCLIFE,Long,09:25:00,09:25:00,609.4,607.88,-1.52,Stop Loss
2024-01-18,HDFCLIFE,Short,09:55:00,09:55:00,602.2,603.71,-1.51,Stop Loss
2024-01-19,HDFCLIFE,Short,09:25:00,09:25:00,610.0,611.52,-1.52,Stop Loss
2024-01-19,HDFCLIFE,Long,09:35:00,09:35:00,614.9,613.36,-1.54,Stop Loss
2024-01-20,HDFCLIFE,Short,09:35:00,09:40:00,615.9,612.82,3.08,Target
2024-01-23,HDFCLIFE,Long,09:20:00,09:20:00,610.35,608.82,-1.53,Stop Loss
2024-01-23,HDFCLIFE,Short,12:05:00,12:05:00,600.25,601.75,-1.5,Stop Loss
2024-01-24,HDFCLIFE,Long,09:20:00,09:20:00,590.8,589.32,-1.48,Stop Loss
2024-01-24,HDFCLIFE,Short,11:55:00,12:10:00,585.0,582.08,2.92,Target
2024-01-25,HDFCLIFE,Long,09:30:00,09:30:00,586.0,584.54,-1.46,Stop Loss
2024-01-25,HDFCLIFE,Short,10:55:00,11:15:00,581.65,583.1,-1.45,Stop Loss
2024-01-29,HDFCLIFE,Long,09:20:00,09:30:00,580.85,583.75,2.9,Target
2024-01-30,HDFCLIFE,Short,09:20:00,09:20:00,578.4,575.51,2.89,Target
2024-01-31,HDFCLIFE,Long,09:20:00,09:20:00,575.3,573.86,-1.44,Stop Loss
2024-02-01,HDFCLIFE,Short,09:30:00,10:35:00,575.35,572.47,2.88,Target
2024-02-01,HDFCLIFE,Long,12:05:00,12:05:00,578.5,577.05,-1.45,Stop Loss
2024-02-02,HDFCLIFE,Short,09:20:00,09:20:00,584.05,585.51,-1.46,Stop Loss
2024-02-05,HDFCLIFE,Long,09:35:00,09:35:00,580.05,578.6,-1.45,Stop Loss
2024-02-05,HDFCLIFE,Short,10:20:00,11:40:00,575.1,572.22,2.88,Target
2024-02-06,HDFCLIFE,Long,09:20:00,09:30:00,568.3,571.14,2.84,Target
2024-02-07,HDFCLIFE,Long,09:20:00,09:20:00,605.8,608.83,3.03,Target
2024-02-08,HDFCLIFE,Short,09:25:00,09:25:00,600.85,602.35,-1.5,Stop Loss
2024-02-08,HDFCLIFE,Long,09:35:00,09:50:00,607.5,605.98,-1.52,Stop Loss
2024-02-09,HDFCLIFE,Short,09:20:00,09:20:00,585.25,586.71,-1.46,Stop Loss
2024-02-12,HDFCLIFE,Short,09:25:00,09:25:00,579.05,580.5,-1.45,Stop Loss
2024-02-13,HDFCLIFE,Long,09:20:00,09:20:00,580.75,579.3,-1.45,Stop Loss
2024-02-13,HDFCLIFE,Short,09:25:00,09:25:00,575.05,576.49,-1.44,Stop Loss
2024-02-14,HDFCLIFE,Short,09:20:00,09:20:00,582.4,583.86,-1.46,Stop Loss
2024-02-15,HDFCLIFE,Short,09:20:00,09:20:00,584.4,585.86,-1.46,Stop Loss
2024-02-15,HDFCLIFE,Long,12:25:00,13:20:00,587.7,586.23,-1.47,Stop Loss
2024-02-16,HDFCLIFE,Short,12:25:00,12:40:00,584.2,585.66,-1.46,Stop Loss
2024-02-16,HDFCLIFE,Long,12:50:00,12:50:00,588.5,587.03,-1.47,Stop Loss
2024-02-19,HDFCLIFE,Short,09:25:00,12:20:00,589.1,586.15,2.95,Target
2024-02-20,HDFCLIFE,Short,09:20:00,09:20:00,577.6,579.04,-1.44,Stop Loss
2024-02-20,HDFCLIFE,Long,09:30:00,09:30:00,582.45,580.99,-1.46,Stop Loss
2024-02-21,HDFCLIFE,Short,09:25:00,09:25:00,587.0,588.47,-1.47,Stop Loss
2024-02-21,HDFCLIFE,Long,09:50:00,10:15:00,589.75,588.28,-1.47,Stop Loss
2024-02-22,HDFCLIFE,Short,09:30:00,10:00:00,572.5,569.64,2.86,Target
2024-02-23,HDFCLIFE,Long,09:20:00,09:30:00,578.4,581.29,2.89,Target
2024-02-26,HDFCLIFE,Long,09:20:00,09:20:00,575.65,574.21,-1.44,Stop Loss
2024-02-27,HDFCLIFE,Long,09:20:00,09:25:00,578.55,577.1,-1.45,Stop Loss
2024-02-28,HDFCLIFE,Long,10:00:00,10:00:00,585.8,584.34,-1.46,Stop Loss
2024-02-28,HDFCLIFE,Short,13:05:00,13:05:00,581.0,582.45,-1.45,Stop Loss
2024-02-29,HDFCLIFE,Short,09:20:00,09:20:00,575.6,577.04,-1.44,Stop Loss
2024-02-29,HDFCLIFE,Long,09:35:00,09:35:00,581.4,579.95,-1.45,Stop Loss
2024-03-01,HDFCLIFE,Short,09:25:00,09:45:00,584.5,585.96,-1.46,Stop Loss
2024-03-01,HDFCLIFE,Long,10:05:00,10:05:00,588.9,587.43,-1.47,Stop Loss
2024-03-02,HDFCLIFE,Short,09:20:00,09:20:00,591.25,592.73,-1.48,Stop Loss
2024-03-02,HDFCLIFE,Long,11:30:00,11:30:00,595.0,593.51,-1.49,Stop Loss
2024-03-04,HDFCLIFE,Short,09:20:00,10:15:00,589.55,591.02,-1.47,Stop Loss
2024-03-04,HDFCLIFE,Long,12:30:00,12:30:00,596.5,599.48,2.98,Target
2024-03-05,HDFCLIFE,Short,09:20:00,09:20:00,608.0,609.52,-1.52,Stop Loss
2024-03-05,HDFCLIFE,Long,10:10:00,10:45:00,612.95,611.42,-1.53,Stop Loss
2024-03-06,HDFCLIFE,Long,09:20:00,09:20:00,611.25,609.72,-1.53,Stop Loss
2024-03-06,HDFCLIFE,Short,09:55:00,09:55:00,607.05,608.57,-1.52,Stop Loss
2024-03-07,HDFCLIFE,Long,14:10:00,14:20:00,622.7,621.14,-1.56,Stop Loss
2024-03-11,HDFCLIFE,Long,09:20:00,09:20:00,626.25,624.68,-1.57,Stop Loss
2024-03-11,HDFCLIFE,Short,11:10:00,11:10:00,620.7,622.25,-1.55,Stop Loss
2024-03-12,HDFCLIFE,Short,09:20:00,09:20:00,615.5,617.04,-1.54,Stop Loss
